year,country,average_temperature
1973,Malta,18.53708333333333
1973,Martinique,26.490166666666667
1973,Mauritania,27.761750000000003
1973,Mauritius,23.72775
1973,Mayotte,26.53325
1973,Mexico,20.496166666666667
1973,Moldova,8.858333333333333
1973,Monaco,9.23575
1973,Mongolia,0.14433333333333356
1973,Montenegro,10.04825
1973,Montserrat,26.828833333333336
1973,Morocco,17.5375
1973,Mozambique,23.74083333333333
1973,Namibia,21.014416666666666
1973,Nepal,15.211583333333332
1973,Netherlands,9.848333333333334
1973,Netherlands (Europe),9.451749999999999
1973,New Caledonia,23.715416666666666
1973,New Zealand,10.935583333333334
1973,Nicaragua,26.382416666666668
1973,Niger,27.85591666666667
1973,Nigeria,27.471999999999998
1973,Niue,25.894583333333333
1973,North America,2.5508333333333333
1973,North Korea,7.290083333333333
1973,Northern Mariana Islands,27.252499999999998
1973,Norway,0.4227499999999999
1973,Oceania,22.215333333333334
1973,Oman,26.764583333333334
1973,Pakistan,20.739583333333332
1973,Palau,27.668916666666664
1973,Palestina,23.662666666666667
1973,Palmyra Atoll,26.877250000000004
1973,Panama,26.568916666666667
1973,Papua New Guinea,24.798916666666667
1973,Paraguay,23.5885
1973,Peru,20.1495
1973,Philippines,26.988583333333334
1973,Poland,7.9135
1973,Portugal,14.614583333333334
1973,Puerto Rico,25.716416666666664
1973,Qatar,26.933916666666665
1973,Reunion,23.545916666666667
1973,Romania,8.684166666666666
1973,Russia,-4.833583333333333
1973,Rwanda,19.539833333333334
1973,Saint Barthélemy,27.012333333333334
1973,Saint Kitts And Nevis,26.269499999999997
1973,Saint Lucia,26.995583333333332
1973,Saint Martin,27.012333333333334
1973,Saint Pierre And Miquelon,4.647333333333333
1973,Saint Vincent And The Grenadines,27.136166666666668
1973,Samoa,26.81441666666667
1973,San Marino,13.795583333333333
1973,Sao Tome And Principe,26.304166666666664
1973,Saudi Arabia,25.778166666666667
1973,Senegal,28.4645
1973,Serbia,9.758416666666667
1973,Seychelles,27.17125
1973,Sierra Leone,26.65625
1973,Singapore,26.95975
1973,Sint Maarten,27.012333333333334
1973,Slovakia,7.668333333333333
1973,Slovenia,9.555250000000001
1973,Solomon Islands,27.038416666666667
1973,Somalia,27.234250000000003
1973,South Africa,17.584416666666666
1973,South America,22.13383333333333
1973,South Georgia And The South Sandwich Isla,1.4410833333333333
1973,South Korea,12.432416666666667
1973,Spain,13.420166666666667
1973,Sri Lanka,27.45575
1973,Sudan,27.603083333333334
1973,Suriname,26.390083333333337
1973,Svalbard And Jan Mayen,-7.9180833333333345
1973,Swaziland,18.916166666666665
1973,Sweden,3.0214166666666666
1973,Switzerland,6.9614166666666675
1973,Syria,18.066333333333333
1973,Taiwan,22.485083333333336
1973,Tajikistan,4.600416666666667
1973,Tanzania,22.443416666666668
1973,Thailand,26.43958333333333
1973,Timor Leste,26.91016666666667
1973,Togo,27.561083333333332
1973,Tonga,24.079916666666666
1973,Trinidad And Tobago,26.43433333333333
1973,Tunisia,19.97216666666667
1973,Turkey,11.519416666666666
1973,Turkmenistan,15.33775
1973,Turks And Caicas Islands,26.920083333333334
1973,Uganda,23.30241666666667
1973,Ukraine,7.728333333333333
1973,United Arab Emirates,27.674583333333334
1973,United Kingdom,8.7935
1973,United Kingdom (Europe),8.9555
1973,United States,8.934666666666667
1973,Uruguay,17.277
1973,Uzbekistan,12.908166666666666
1973,Venezuela,25.482333333333333
1973,Vietnam,24.341250000000002
1973,Virgin Islands,26.733583333333332
1973,Western Sahara,22.4915
1973,Yemen,26.278833333333335
1973,Zambia,21.479166666666668
1973,Zimbabwe,21.460416666666664
1973,Åland,6.198083333333333
1974,Afghanistan,13.316749999999999
1974,Africa,23.830416666666668
1974,Albania,12.559833333333335
1974,Algeria,22.541
1974,American Samoa,26.591250000000002
1974,Andorra,11.077333333333334
1974,Angola,21.623499999999996
1974,Anguilla,26.491833333333332
1974,Antarctica,
1974,Antigua And Barbuda,26.34
1974,Argentina,14.637666666666666
1974,Armenia,8.314333333333334
1974,Aruba,27.70025
1974,Asia,7.291333333333333
1974,Australia,21.238083333333332
1974,Austria,6.891416666666667
1974,Azerbaijan,11.080916666666667
1974,Bahamas,25.377583333333334
1974,Bahrain,25.921750000000003
1974,Baker Island,25.52891666666667
1974,Bangladesh,25.0395
1974,Barbados,26.465000000000003
1974,Belarus,6.79375
1974,Belgium,10.072916666666666
1974,Belize,25.10166666666667
1974,Benin,27.099333333333334
1974,Bhutan,12.194416666666667
1974,Bolivia,20.789416666666668
1974,"Bonaire, Saint Eustatius And Saba",27.018083333333333
1974,Bosnia And Herzegovina,10.670833333333334
1974,Botswana,21.223666666666666
1974,Brazil,24.581500000000002
1974,British Virgin Islands,26.171666666666667
1974,Bulgaria,10.5875
1974,Burkina Faso,28.016166666666667
1974,Burma,23.8545
1974,Burundi,19.94
1974,Cambodia,26.732416666666666
1974,Cameroon,24.231833333333338
1974,Canada,-5.6410833333333334
1974,Cape Verde,23.690583333333333
1974,Cayman Islands,26.819833333333335
1974,Central African Republic,25.142083333333336
1974,Chad,26.89
1974,Chile,9.291500000000001
1974,China,6.659416666666666
1974,Christmas Island,25.944833333333335
1974,Colombia,24.656833333333335
1974,Comoros,25.459500000000002
1974,Congo,24.367333333333335
1974,Congo (Democratic Republic Of The),23.659583333333334
1974,Costa Rica,25.493666666666666
1974,Croatia,11.745166666666668
1974,Cuba,25.54975
1974,Curaçao,27.142666666666667
1974,Cyprus,18.840333333333334
1974,Czech Republic,8.544416666666667
1974,Côte D'Ivoire,25.94541666666667
1974,Denmark,-17.661166666666666
1974,Denmark (Europe),8.795416666666666
1974,Djibouti,28.467333333333332
1974,Dominica,26.087500000000002
1974,Dominican Republic,25.425
1974,Ecuador,21.695916666666665
1974,Egypt,22.690250000000002
1974,El Salvador,24.88625
1974,Equatorial Guinea,24.843166666666665
1974,Eritrea,26.670583333333337
1974,Estonia,6.30725
1974,Ethiopia,22.79225
1974,Europe,8.510833333333332
1974,Falkland Islands (Islas Malvinas),6.360916666666667
1974,Faroe Islands,7.46825
1974,Federated States Of Micronesia,26.83966666666667
1974,Fiji,25.550833333333333
1974,Finland,3.3626666666666662
1974,France,13.040416666666667
1974,France (Europe),10.720333333333334
1974,French Guiana,25.577749999999998
1974,French Polynesia,25.90225
1974,French Southern And Antarctic Lands,4.8285833333333334
1974,Gabon,24.149666666666665
1974,Gambia,27.170666666666666
1974,Gaza Strip,19.26216666666667
1974,Georgia,8.251
1974,Germany,8.970416666666667
1974,Ghana,26.699166666666667
1974,Greece,14.686416666666668
1974,Greenland,-18.205666666666666
1974,Grenada,26.706333333333333
1974,Guadeloupe,26.251833333333334
1974,Guam,27.210916666666666
1974,Guatemala,23.115166666666667
1974,Guernsey,11.129
1974,Guinea,25.467250000000003
1974,Guinea Bissau,26.5975
1974,Guyana,25.84091666666667
1974,Haiti,26.19816666666667
1974,Heard Island And Mcdonald Islands,2.60275
1974,Honduras,24.646
1974,Hong Kong,22.77125
1974,Hungary,10.388916666666667
1974,Iceland,2.3700833333333335
1974,India,24.175749999999997
1974,Indonesia,25.89708333333333
1974,Iran,16.989250000000002
1974,Iraq,21.653750000000002
1974,Ireland,9.478666666666667
1974,Isle Of Man,9.56525
1974,Israel,19.69333333333333
1974,Italy,12.807583333333334
1974,Jamaica,26.033749999999998
1974,Japan,11.7905
1974,Jersey,11.129
1974,Jordan,19.3785
1974,Kazakhstan,5.25625
1974,Kenya,24.028666666666666
1974,Kingman Reef,27.048833333333334
1974,Kiribati,26.608166666666666
1974,Kuwait,24.997249999999998
1974,Kyrgyzstan,2.8895
1974,Laos,23.564916666666665
1974,Latvia,6.565
1974,Lebanon,17.779416666666666
1974,Lesotho,13.662833333333333
1974,Liberia,25.491666666666664
1974,Libya,22.135416666666668
1974,Liechtenstein,5.2295
1974,Lithuania,6.995333333333334
1974,Luxembourg,9.789083333333334
1974,Macau,22.50616666666667
1974,Macedonia,10.367416666666667
1974,Madagascar,22.56866666666667
1974,Malawi,21.060416666666665
1974,Malaysia,25.983249999999998
1974,Mali,28.085250000000002
1974,Malta,18.322166666666668
1974,Martinique,26.087500000000002
1974,Mauritania,27.066666666666666
1974,Mauritius,23.091416666666664
1974,Mayotte,26.053333333333338
1974,Mexico,20.6315
1974,Moldova,9.362166666666669
1974,Monaco,9.212916666666667
1974,Mongolia,-0.9841666666666665
1974,Montenegro,10.297916666666667
1974,Montserrat,26.291750000000004
1974,Morocco,17.249583333333334
1974,Mozambique,23.3455
1974,Namibia,19.93
1974,Nepal,15.229416666666667
1974,Netherlands,10.12575
1974,Netherlands (Europe),9.748583333333334
1974,New Caledonia,22.991500000000002
1974,New Zealand,11.063749999999999
1974,Nicaragua,25.91633333333333
1974,Niger,27.11191666666667
1974,Nigeria,26.59266666666667
1974,Niue,25.508166666666668
1974,North America,2.007583333333333
1974,North Korea,6.4755
1974,Northern Mariana Islands,27.210916666666666
1974,Norway,1.6321666666666663
1974,Oceania,21.140583333333336
1974,Oman,26.89316666666667
1974,Pakistan,20.435166666666667
1974,Palau,27.481666666666666
1974,Palestina,23.387583333333335
1974,Palmyra Atoll,27.07241666666667
1974,Panama,26.21066666666667
1974,Papua New Guinea,24.586083333333335
1974,Paraguay,23.212166666666665
1974,Peru,19.729333333333333
1974,Philippines,26.631833333333333
1974,Poland,8.497916666666667
1974,Portugal,14.383249999999999
1974,Puerto Rico,25.279583333333335
1974,Qatar,26.8715
1974,Reunion,22.95266666666667
1974,Romania,9.130916666666666
1974,Russia,-5.67175
1974,Rwanda,19.142916666666668
1974,Saint Barthélemy,26.491833333333332
1974,Saint Kitts And Nevis,25.728666666666665
1974,Saint Lucia,26.634
1974,Saint Martin,26.491833333333332
1974,Saint Pierre And Miquelon,3.7007499999999998
1974,Saint Vincent And The Grenadines,26.759
1974,Samoa,26.33441666666667
1974,San Marino,14.047416666666669
1974,Sao Tome And Principe,25.773083333333332
1974,Saudi Arabia,25.537333333333333
1974,Senegal,27.5635
1974,Serbia,10.270333333333335
1974,Seychelles,26.535
1974,Sierra Leone,26.150000000000002
1974,Singapore,26.672583333333336
1974,Sint Maarten,26.491833333333332
1974,Slovakia,8.298916666666667
1974,Slovenia,10.140666666666666
1974,Solomon Islands,26.80366666666667
1974,Somalia,26.769583333333333
1974,South Africa,17.175416666666667
1974,South America,21.710250000000002
1974,South Georgia And The South Sandwich Isla,1.4743333333333333
1974,South Korea,11.388333333333334
1974,Spain,13.324166666666665
1974,Sri Lanka,26.894499999999997
1974,Sudan,26.838333333333335
1974,Suriname,26.05116666666667
1974,Svalbard And Jan Mayen,-5.280833333333333
1974,Swaziland,18.953666666666667
1974,Sweden,3.8334166666666665
1974,Switzerland,7.470083333333334
1974,Syria,18.100583333333333
1974,Taiwan,22.218083333333336
1974,Tajikistan,3.670083333333334
1974,Tanzania,22.136750000000003
1974,Thailand,26.008416666666665
1974,Timor Leste,26.366333333333333
1974,Togo,26.860583333333334
1974,Tonga,24.006583333333335
1974,Trinidad And Tobago,26.0775
1974,Tunisia,19.674
1974,Turkey,11.6215
1974,Turkmenistan,14.093583333333333
1974,Turks And Caicas Islands,26.571166666666667
1974,Uganda,22.98425
1974,Ukraine,8.300416666666665
1974,United Arab Emirates,27.6955
1974,United Kingdom,8.760166666666667
1974,United Kingdom (Europe),8.916583333333334
1974,United States,8.815916666666666
1974,Uruguay,17.27675
1974,Uzbekistan,11.789833333333334
1974,Venezuela,25.003249999999998
1974,Vietnam,23.76325
1974,Virgin Islands,26.171666666666667
1974,Western Sahara,21.96558333333333
1974,Yemen,26.097333333333335
1974,Zambia,20.78425
1974,Zimbabwe,20.55825
1974,Åland,6.766916666666667
1975,Afghanistan,13.548083333333333
1975,Africa,23.919750000000004
1975,Albania,12.568416666666666
1975,Algeria,22.71641666666667
1975,American Samoa,26.77316666666667
1975,Andorra,11.247750000000002
1975,Angola,21.738916666666668
1975,Anguilla,26.48975
1975,Antarctica,
1975,Antigua And Barbuda,26.335416666666664
1975,Argentina,14.939666666666668
1975,Armenia,8.993
1975,Aruba,27.943250000000003
1975,Asia,8.03975
1975,Australia,21.692666666666668
1975,Austria,6.898
1975,Azerbaijan,12.009833333333333
1975,Bahamas,25.713250000000002
1975,Bahrain,25.837833333333336
1975,Baker Island,25.68166666666667
1975,Bangladesh,25.143916666666666
1975,Barbados,26.373250000000002
1975,Belarus,7.869
1975,Belgium,10.071916666666667
1975,Belize,25.494500000000002
1975,Benin,26.95075
1975,Bhutan,12.248249999999999
1975,Bolivia,21.04225
1975,"Bonaire, Saint Eustatius And Saba",27.172916666666666
1975,Bosnia And Herzegovina,10.861749999999999
1975,Botswana,21.67025
1975,Brazil,24.67675
1975,British Virgin Islands,26.247500000000002
1975,Bulgaria,11.024833333333333
1975,Burkina Faso,27.903166666666667
1975,Burma,23.968083333333336
1975,Burundi,19.928
1975,Cambodia,26.8015
1975,Cameroon,24.23025
1975,Canada,-4.945666666666667
1975,Cape Verde,24.033416666666668
1975,Cayman Islands,27.035083333333333
1975,Central African Republic,25.26325
1975,Chad,26.98783333333333
1975,Chile,9.418333333333333
1975,China,7.1009166666666665
1975,Christmas Island,25.913
1975,Colombia,24.605583333333332
1975,Comoros,25.660666666666668
1975,Congo,24.39325
1975,Congo (Democratic Republic Of The),23.681
1975,Costa Rica,25.480583333333332
1975,Croatia,11.948583333333334
1975,Cuba,25.89075
1975,Curaçao,27.37308333333333
1975,Cyprus,18.835833333333333
1975,Czech Republic,8.591666666666667
1975,Côte D'Ivoire,25.846416666666666
1975,Denmark,-18.94575
1975,Denmark (Europe),9.199333333333334
1975,Djibouti,28.697833333333335
1975,Dominica,26.03708333333333
1975,Dominican Republic,25.6035
1975,Ecuador,21.571833333333334
1975,Egypt,22.578083333333336
1975,El Salvador,24.992250000000002
1975,Equatorial Guinea,24.826833333333337
1975,Eritrea,26.576666666666668
1975,Estonia,6.911416666666667
1975,Ethiopia,22.84766666666667
1975,Europe,8.72525
1975,Falkland Islands (Islas Malvinas),6.268750000000001
1975,Faroe Islands,6.900666666666667
1975,Federated States Of Micronesia,27.012333333333334
1975,Fiji,25.667
1975,Finland,2.9960833333333334
1975,France,12.9625
1975,France (Europe),10.607166666666666
1975,French Guiana,25.626583333333333
1975,French Polynesia,26.052583333333335
1975,French Southern And Antarctic Lands,5.063666666666667
1975,Gabon,24.17325
1975,Gambia,27.285666666666668
1975,Gaza Strip,19.224916666666665
1975,Georgia,8.736916666666668
1975,Germany,9.093666666666667
1975,Ghana,26.57025
1975,Greece,14.728583333333333
1975,Greenland,-19.524916666666666
1975,Grenada,26.663583333333335
1975,Guadeloupe,26.23725
1975,Guam,27.086583333333333
1975,Guatemala,23.41875
1975,Guernsey,11.415166666666666
1975,Guinea,25.338583333333332
1975,Guinea Bissau,26.568416666666668
1975,Guyana,25.876166666666666
1975,Haiti,26.405
1975,Heard Island And Mcdonald Islands,2.6739166666666665
1975,Honduras,24.870666666666665
1975,Hong Kong,22.957250000000002
1975,Hungary,10.522416666666667
1975,Iceland,1.3686666666666667
1975,India,23.862166666666667
1975,Indonesia,25.898500000000002
1975,Iran,17.44183333333333
1975,Iraq,21.81341666666667
1975,Ireland,10.063666666666666
1975,Isle Of Man,9.993916666666667
1975,Israel,19.666333333333334
1975,Italy,12.937166666666668
1975,Jamaica,26.264750000000003
1975,Japan,12.336999999999998
1975,Jersey,11.415166666666666
1975,Jordan,19.271583333333332
1975,Kazakhstan,6.527583333333333
1975,Kenya,24.149416666666667
1975,Kingman Reef,26.672833333333333
1975,Kiribati,26.39425
1975,Kuwait,25.008916666666668
1975,Kyrgyzstan,3.4741666666666666
1975,Laos,23.8125
1975,Latvia,7.456666666666667
1975,Lebanon,17.690416666666668
1975,Lesotho,13.560250000000002
1975,Liberia,25.33241666666667
1975,Libya,22.153499999999998
1975,Liechtenstein,5.196666666666666
1975,Lithuania,8.012333333333332
1975,Luxembourg,9.777166666666666
1975,Macau,22.677333333333333
1975,Macedonia,10.379166666666666
1975,Madagascar,22.577749999999998
1975,Malawi,21.297916666666666
1975,Malaysia,25.989416666666667
1975,Mali,28.170333333333335
1975,Malta,18.454083333333333
1975,Martinique,26.03708333333333
1975,Mauritania,27.29925
1975,Mauritius,23.57025
1975,Mayotte,26.27625
1975,Mexico,20.449333333333332
1975,Moldova,10.359583333333335
1975,Monaco,9.182833333333333
1975,Mongolia,-0.04708333333333344
1975,Montenegro,10.369666666666665
1975,Montserrat,26.286333333333335
1975,Morocco,17.41241666666667
1975,Mozambique,23.422666666666668
1975,Namibia,20.4755
1975,Nepal,14.9505
1975,Netherlands,10.260833333333334
1975,Netherlands (Europe),9.882666666666667
1975,New Caledonia,23.174166666666665
1975,New Zealand,10.96725
1975,Nicaragua,25.998083333333337
1975,Niger,27.195833333333336
1975,Nigeria,26.5085
1975,Niue,25.518
1975,North America,2.0100000000000002
1975,North Korea,7.71075
1975,Northern Mariana Islands,27.086583333333333
1975,Norway,1.01175
1975,Oceania,21.55275
1975,Oman,26.596333333333334
1975,Pakistan,20.114583333333336
1975,Palau,27.3145
1975,Palestina,23.4405
1975,Palmyra Atoll,26.68958333333333
1975,Panama,26.139499999999998
1975,Papua New Guinea,24.637666666666664
1975,Paraguay,23.408666666666665
1975,Peru,19.780250000000002
1975,Philippines,26.726
1975,Poland,8.88275
1975,Portugal,14.477416666666665
1975,Puerto Rico,25.34691666666667
1975,Qatar,26.657
1975,Reunion,23.320999999999998
1975,Romania,9.679083333333333
1975,Russia,-4.141083333333334
1975,Rwanda,19.148666666666667
1975,Saint Barthélemy,26.48975
1975,Saint Kitts And Nevis,25.77
1975,Saint Lucia,26.5915
1975,Saint Martin,26.48975
1975,Saint Pierre And Miquelon,3.910416666666667
1975,Saint Vincent And The Grenadines,26.747083333333336
1975,Samoa,26.515
1975,San Marino,14.285583333333333
1975,Sao Tome And Principe,25.71591666666667
1975,Saudi Arabia,25.275000000000002
1975,Senegal,27.71183333333333
1975,Serbia,10.440166666666666
1975,Seychelles,26.603416666666664
1975,Sierra Leone,26.041583333333335
1975,Singapore,26.638
1975,Sint Maarten,26.48975
1975,Slovakia,8.519166666666665
1975,Slovenia,10.366083333333334
1975,Solomon Islands,26.747416666666666
1975,Somalia,26.332916666666666
1975,South Africa,17.1505
1975,South America,21.831833333333336
1975,South Georgia And The South Sandwich Isla,1.4805833333333334
